9801252,61,61
202094,28,28
2026,6,6
103294,45,45
9709322,76,76
9411433,24,24
112356,38,38
9901270,3,3
9603339,8,8
9902375,44,44
9210224,2,2
9701260,37,37
9902294,38,38
6122,24,24
9907514,39,39
9805395,9,9
108031,4,4
103179,87,87
9410277,2,2
9502229,9,9
12267,19,19
9902462,26,26
9301250,2,2
9310207,14,14
9501413,9,9
12377,26,26
9703327,77,77
111029,5,5
9243,7,7
9306252,8,8
9703461,2,2
9708273,13,13
205066,23,23
9807440,15,15
9912364,23,23
209038,33,33
9307226,25,25
205061,15,15
9306226,36,36
11257,37,37
9409450,1,1
9510272,1,1
5161,14,14
9504333,70,70
9709345,13,13
211307,8,8
204247,35,35
209110,5,5
9305227,8,8
9404239,33,33
9802400,11,11
204270,15,15
9807515,18,18
9605442,6,6
9907257,15,15
101165,47,47
207034,8,8
9711460,45,45
9203,15,15
9807274,4,4
107019,4,4
9903399,43,43
301200,27,27
9410320,8,8
112235,74,74
9511332,4,4
9903254,8,8
9405336,18,18
9610226,5,5
208068,66,66
9603420,179,179
3142,97,97
9310256,11,11
9605245,20,20
102098,123,123
9903372,17,17
1065,31,31
9808367,35,35
212121,33,33
106076,1,1
9909203,99,99
9412326,11,11
9812390,6,6
9503439,104,104
9402332,23,23
9604365,10,10
9707284,17,17
101095,29,29
106042,8,8
9805371,9,9
212212,44,44
212075,28,28
210101,5,5
9809350,9,9
9909234,77,77
9207265,38,38
9607229,17,17
12124,6,6
301090,8,8
9704366,14,14
10293,4,4
9809528,10,10
9903204,17,17
104049,29,29
9910409,3,3
9711241,5,5
207104,9,9
207247,55,55
11200,41,41
9311325,147,147
9711325,14,14
208254,14,14
9805219,58,58
12232,47,47
208023,11,11
7027,4,4
9408262,52,52
12074,1,1
9502255,22,22
9903426,23,23
9605326,56,56
212317,24,24
5170,13,13
9211247,31,31
9612472,3,3
9807427,35,35
9508327,9,9
9809302,26,26
9509380,15,15
9808374,1,1
9710446,11,11
9506300,8,8
9706314,6,6
8300,38,38
