3565,7.26944363044523e-05
2848,2.70517924883661e-05
251,2.98577033430024e-05
10295,1.74237989361963e-05
2026,1.72626247448208e-05
6158,1.1864272864067e-05
11890,1.78702822838261e-05
2024,1.71992022057147e-05
5411,4.09732883724024e-05
7247,1.75135131024373e-05
4349,1.1864272864067e-05
2961,3.01052778119148e-05
11861,1.9931924327451e-05
11768,2.50899910371516e-05
9545,1.93166449236489e-05
11159,4.16287522048902e-05
8394,3.56320826630039e-05
6122,2.70517924883661e-05
11228,1.1864272864067e-05
1101,2.84577266660966e-05
12049,1.52403712464865e-05
12267,2.00193627033944e-05
10551,2.42629669821155e-05
599,0.000706308407234804
8533,0.000254947507897427
12244,1.99826213193118e-05
12377,6.84784711296061e-05
10738,4.61202461639598e-05
11460,1.1864272864067e-05
12423,1.1864272864067e-05
9243,2.70517924883661e-05
1789,0.000103109031691106
10780,1.1864272864067e-05
2769,6.29728188332195e-05
7564,1.60802380389133e-05
2247,8.16928626770736e-05
4083,1.48050037642058e-05
4321,8.17041893026907e-05
10543,2.75578177860059e-05
10627,1.85081490741281e-05
11160,2.37571997401301e-05
11257,2.03689199473569e-05
4875,6.03899891370162e-05
7477,1.75135131024373e-05
10710,1.71992022057147e-05
10711,2.70517924883661e-05
5161,1.66786018064856e-05
10876,1.61502218905065e-05
9803,0.000168218413762545
2627,1.99826213193118e-05
5587,1.1864272864067e-05
5028,1.1864272864067e-05
359,0.000402373478152242
10838,1.99826213193118e-05
11425,2.02838547150044e-05
26,6.2596728411007e-05
3322,1.57627624571039e-05
8549,2.84577266660966e-05
1543,3.36851510239802e-05
3367,3.32720556085152e-05
3715,7.77825917796886e-05
6312,1.1864272864067e-05
7080,2.26693921087703e-05
11802,1.60802380389133e-05
6554,1.1864272864067e-05
9203,1.1864272864067e-05
3666,4.28686860287678e-05
11706,2.95560703809877e-05
9223,6.84784711296061e-05
4387,4.16287522048902e-05
1116,4.72486694271726e-05
2206,2.5031750359121e-05
10939,2.61317313310324e-05
1487,0.000160486582115994
12240,6.84784711296061e-05
786,0.000175336626757117
10995,1.1864272864067e-05
3924,2.84577266660966e-05
2755,3.13260793445694e-05
8545,2.31246876613321e-05
3142,2.30883874551747e-05
12558,6.84784711296061e-05
541,0.000124292241283686
7697,2.83455086484667e-05
10268,1.1864272864067e-05
1582,3.10755656651313e-05
7818,1.57627624571039e-05
5796,1.1864272864067e-05
6960,1.49039362383202e-05
7071,2.50899910371516e-05
6068,1.31868635871543e-05
7249,2.04594328508957e-05
10133,2.71701148325126e-05
2210,5.01040451498071e-05
1065,4.62789113382716e-05
252,2.47047814038635e-05
7956,1.29199142272499e-05
10440,2.91484473159195e-05
9557,6.84784711296061e-05
4485,1.1864272864067e-05
6418,2.84577266660966e-05
8825,1.1864272864067e-05
974,1.78702822838261e-05
6680,6.20622396046026e-05
8935,2.50899910371516e-05
6772,2.05188558179857e-05
4831,2.50249372759349e-05
3300,1.93631190942017e-05
3859,3.7449394166739e-05
11138,1.1864272864067e-05
11512,1.66786018064856e-05
1999,1.79761284917527e-05
7938,1.66772161881134e-05
7215,2.99112052406748e-05
4055,5.20735714316664e-05
6782,1.60802380389133e-05
3560,3.10755656651313e-05
5561,7.55538490567611e-05
7813,1.78702822838261e-05
12124,2.04768582349126e-05
8716,2.32495160393689e-05
11337,1.47236856163758e-05
10293,1.1864272864067e-05
3282,8.93926494899566e-05
4028,3.01209905433527e-05
8311,1.78702822838261e-05
3510,1.78702822838261e-05
9408,1.1864272864067e-05
12285,1.1864272864067e-05
7088,2.04594328508957e-05
7300,2.94330417800146e-05
296,0.000178926017939404
4910,2.50899910371516e-05
6598,1.78702822838261e-05
3335,8.04497294988541e-05
6642,1.47236856163758e-05
12580,2.18060676663685e-05
11200,2.27078897593044e-05
9275,1.97880413379728e-05
9098,1.66786018064856e-05
4105,1.1864272864067e-05
2816,6.27303972335238e-05
12232,2.27649015229984e-05
7027,6.84784711296061e-05
1364,7.3868545254482e-05
12517,1.99826213193118e-05
655,0.000118486931253805
12074,2.83380782151923e-05
9440,2.21231851258868e-05
167,5.42830370819968e-05
10781,3.52197470434046e-05
5170,3.57421508712318e-05
6163,2.2746265376759e-05
9916,3.00914558626193e-05
11597,1.60708804368625e-05
5656,1.1864272864067e-05
478,1.60802380389133e-05
8523,1.1864272864067e-05
1982,2.7366062502562e-05
3410,1.1864272864067e-05
458,0.000506323916012798
4414,1.1864272864067e-05
629,6.58369185005702e-05
2572,2.32495160393689e-05
8604,1.87709025157333e-05
8300,2.0433349730168e-05
8305,1.79761284917527e-05
71,0.000100070341164575
7218,1.69065888206902e-05
2761,2.50899910371516e-05
624,0.000520597606738253
11986,2.2288646378599e-05
626,0.000209002222786532
4728,2.84577266660966e-05
4145,1.69065888206902e-05
9452,0.000342837135843102
6374,1.1864272864067e-05
8484,3.55162819106449e-05
11683,3.43555183531814e-05
8491,0.000118810443437765
280,0.000984449370990319
4056,3.10755656651313e-05
8751,1.1864272864067e-05
11645,1.66772146659708e-05
12603,1.79761284917527e-05
6286,3.70528866529252e-05
2886,4.87080997489929e-05
10372,2.84577266660966e-05
2925,5.13054043999705e-05
3492,3.83054135485193e-05
7131,1.60802380389133e-05
1139,3.03685583047522e-05
4416,2.50899910371516e-05
9271,1.1864272864067e-05
2270,1.94423993878766e-05
11238,1.69065888206902e-05
2522,0.000162190703567058
11410,2.50899910371516e-05
9406,1.54097420088679e-05
2542,2.00546489924361e-05
2230,2.3898014294186e-05
4787,2.07110614479555e-05
7493,2.37571997401301e-05
1963,7.27329718820175e-05
15,0.00979043441649232
11835,1.75135131024373e-05
9328,3.31636481160518e-05
5210,5.01764664689075e-05
6118,1.4430318663662e-05
11698,1.45688482208393e-05
12367,2.00193627033944e-05
9061,2.50899910371516e-05
56,8.29118747696885e-05
9678,1.60802380389133e-05
7169,2.00193627033944e-05
2183,4.16287522048902e-05
10820,1.78702822838261e-05
12085,2.50899910371516e-05
6790,3.27772773056032e-05
6129,2.83455086484667e-05
8466,1.47236856163758e-05
2211,3.01895171244848e-05
12641,2.50899910371516e-05
12340,1.87709025157333e-05
4449,2.25969311935922e-05
10561,1.47236856163758e-05
6700,1.79762764518995e-05
2112,1.78702822838261e-05
5224,0.00834773215948691
7934,1.79366460118359e-05
3979,4.16287522048902e-05
7150,1.68394713368036e-05
12106,1.60802380389133e-05
10206,4.36346303658896e-05
8362,4.16287522048902e-05
3082,7.89032560822105e-05
923,1.1864272864067e-05
12570,1.1864272864067e-05
8320,6.63405544621645e-05
8251,9.65444681739122e-05
10207,2.96743259235082e-05
10877,1.70881390282046e-05
2179,1.66786018064856e-05
7534,2.5933796893455e-05
8433,1.62329067915462e-05
376,9.09629562884975e-05
8585,2.31477444489503e-05
10247,1.80812681185945e-05
10637,2.16303152680421e-05
515,2.50899910371516e-05
7613,2.50899910371516e-05
2783,1.30886960648856e-05
11889,2.11705712396973e-05
4453,1.87709025157333e-05
6298,2.84577266660966e-05
9654,6.84784711296061e-05
2717,1.1864272864067e-05
8011,3.20517263743549e-05
5256,1.73374648534848e-05
9836,1.68650026694986e-05
5610,2.50899910371516e-05
165,0.000548832903387985
5803,1.39631336254512e-05
9451,1.71144391670786e-05
5838,3.31636481160518e-05
21,0.00364761681431557
11035,3.04630119880054e-05
6247,2.50899910371516e-05
570,0.000155277773119127
10704,1.99838429164289e-05
5270,1.65286355090255e-05
3942,1.24221359982192e-05
1049,0.000174823000561044
8776,4.16287522048902e-05
12398,2.71357852836015e-05
9513,2.84577266660966e-05
12053,1.6184997422388e-05
6058,1.1864272864067e-05
7779,1.48050037642058e-05
6056,1.1864272864067e-05
609,0.000208289482037502
8869,1.71144391670786e-05
10492,1.49039362383202e-05
4242,2.70517924883661e-05
9300,1.1864272864067e-05
