25,82
26,82
17,232
109,1
71,6
47,8
15,298
77,2
153,1
56,11
21,130
65,6
68,5
80,3
62,6
84,3
74,2
6,1533
41,19
92,4
44,11
124,2
106,1
20,176
137,1
292,1
27,67
11,620
57,8
31,65
12,529
64,2
177,1
152,1
5,1856
37,28
55,6
38,32
128,1
48,7
95,1
117,1
114,3
67,3
81,6
116,2
58,10
1,3045
49,5
22,133
45,13
60,5
61,5
9,895
88,2
119,1
230,1
93,2
33,44
10,696
146,1
98,3
104,1
163,2
186,1
123,1
112,1
52,10
85,2
32,44
24,93
8,1104
110,1
28,50
30,42
97,2
76,5
219,1
79,1
29,41
54,8
103,1
36,41
53,13
23,119
43,16
87,1
35,28
63,6
118,1
7,1257
379,1
168,1
135,1
39,30
66,4
89,3
160,1
34,35
18,197
143,2
2,3011
72,2
46,15
73,2
40,15
261,1
13,466
96,2
107,3
19,174
164,1
78,4
100,2
158,1
244,1
127,1
50,8
51,9
69,5
42,25
90,2
59,3
16,262
4,2223
70,3
105,1
3,2628
14,400
173,1
150,1
