2848,1,0.000869591272255484
21370,1,-0.000392702766502259
2026,1,0.0041017790592106
10295,1,0.00767168281445372
11890,1,0.00284492267785549
17928,1,0.000138258599451598
22262,1,-0.00123390861287769
16703,1,0.000424246496200173
9545,1,0.000353246588566378
14724,1,0.000586155698769389
6122,1,0.005709659608315
12049,1,0.0030447638430137
12267,1,-0.000950197836526686
10551,1,0.000154745075929809
13362,1,-0.000170351979497619
599,1,0.000584837504622377
8533,1,0.000406362436759025
12244,1,0.000690754052691375
10738,1,0.00206977574475027
12377,1,0.00127893970469946
9243,1,-5.91612503750627e-05
19915,1,-0.000601245698552665
13773,1,0.0113528911964516
20566,1,0.000131316324915751
2247,1,0.00638016668739815
22391,1,0.00313531779514248
4083,1,0.0182967201992686
10543,1,0.00127658073880694
4321,1,0.00537502781804863
21905,1,-0.000348530807363071
19491,1,0.000115708721838738
10627,1,0.00399774235844671
11160,1,0.0220643686543402
11257,1,0.00399651667685104
17116,1,4.06941818715632e-05
16828,1,0.00293456063997442
22378,1,-0.00063917901584695
10710,1,0.00744441252275588
5161,1,0.00577242584459544
13729,1,-0.000591341114938031
10876,1,0.00166221036919039
18562,1,-0.000974423679188422
14619,1,0.00310694594674851
22383,1,0.000232719133875007
16533,1,0.00100080812491208
5028,1,0.00398058238118663
13841,1,-0.000738642904878016
15709,1,0.00193265850788027
3322,1,0.0115407314592367
3367,1,0.00321277464020802
14291,1,0.00594293382467137
22883,1,-0.000976607597428118
16106,1,0.00311569058793079
16278,1,0.000183169704193262
20943,1,-0.000628228992735922
13756,1,0.00187215343740507
6312,1,0.00855927646170376
21854,1,0.00197336966325771
9203,1,0.00075486936641189
6554,1,-0.00057338445908091
12648,1,-0.000784362421049961
15280,1,0.000540603778625884
21273,1,-0.000504213803318661
3666,1,0.00464979032491514
16508,1,0.000612415226877128
9223,1,0.00083174533401637
4387,1,-0.000144922751563564
10939,1,0.00149685523596841
20372,1,0.00167702654788748
1487,1,0.00170949699604801
16408,1,0.00521958140616635
17368,1,0.000546012846035331
15480,1,0.000656964766520426
786,1,-0.00136357526690881
16001,1,0.00250713066885201
3924,1,0.00788258375006005
2755,1,-0.000456355131004708
3142,1,0.0046127701394045
13419,1,0.00867764439163407
7697,1,0.00145565471656391
12558,1,-0.000658047204819664
10268,1,0.00451732988626376
22911,1,-4.2034390361914e-05
7249,1,0.00077975502112516
15189,1,0.0020432624227206
19027,1,0.000165177563082565
1065,1,0.00963512056848345
10440,1,0.00101346065692744
21190,1,8.07130848077651e-05
20969,1,0.00542181237470471
18140,1,0.000725013506477551
16034,1,0.000785464963061305
16201,1,0.00759498270297257
9557,1,0.00422322747338619
13205,1,0.00189098422380226
19526,1,-3.90504278983904e-05
14294,1,-0.000317762513519505
18392,1,0.000145666016956049
18873,1,-0.000769872932164252
4831,1,0.00205647738364901
6680,1,0.00123975595428085
8935,1,-0.000374968581334843
17666,1,0.000985777975890139
11138,1,0.00015909312556709
1999,1,0.0100801435744633
18245,1,-4.98162073359516e-05
12936,1,0.00309304452191231
14898,1,0.000295966295323665
6782,1,0.00403386639314289
7215,1,0.00290493346898164
3560,1,-0.000306472635868316
18649,1,0.00167060679639436
21793,1,-0.000850936683695335
12124,1,0.000774074186284094
18159,1,-0.00077326610540968
8716,1,0.0018625551536481
11337,1,1.05213703999201e-05
10293,1,0.00301343343373115
4028,1,-0.000550670890728129
19073,1,0.00388638863364611
3510,1,0.00377732405528816
9408,1,0.011512142636847
18539,1,-0.000742614305512109
13665,1,0.000469926909953997
16644,1,0.00292085564026693
13667,1,0.00291277067231101
6598,1,0.00283738845674371
18452,1,0.0039772983544404
6642,1,0.0020985037141225
11200,1,0.000957821813280069
13613,1,0.00132886007455278
14486,1,0.00421170814508182
12232,1,0.0115831850149954
20334,1,0.00187435338784905
7027,1,1.10500464263136e-05
16176,1,0.00238144494678426
12517,1,0.00135051432265783
19118,1,0.00430313239885765
655,1,0.000625356132961296
20253,1,-0.000499332934061948
12074,1,0.0151519642320173
18399,1,-0.000555272969548211
5170,1,0.00336052621574727
10781,1,-0.00120596825304447
9916,1,0.00117039632906339
16661,1,-0.000265876754349419
15009,1,0.00120122601903521
15977,1,0.00382646760603642
13206,1,-0.000443716354424045
14159,1,0.00461270721368696
478,1,-0.00118084139274009
17261,1,1.39533826046946e-05
