202094,1.92628388163218e-05
711491,9.79153635041501e-06
750217,1.07887450826802e-05
472574,1.00682795001539e-05
218132,9.72287575817694e-06
75325,1.10098533415694e-05
680721,1.70164401661182e-05
761426,6.49749295124853e-06
181095,1.0471527306526e-05
183983,1.24831668964591e-05
261517,1.20373124465721e-05
573432,1.26910000722165e-05
666408,1.21998376448337e-05
202695,1.11137409826452e-05
536508,9.63098294035683e-06
868140,1.38525933380153e-05
466377,8.03707234537721e-06
938077,1.71653697539016e-05
603429,1.23037250600351e-05
517996,1.00748656738134e-05
936785,1.14029732459458e-05
39688,8.45698546811517e-06
657125,8.02538128003554e-06
621800,6.84805702246909e-06
581928,5.98528507943893e-06
924731,1.21998376448337e-05
754823,8.43785067146292e-06
170590,9.23216991600033e-06
1068604,1.38525933380153e-05
563014,1.01341074319858e-05
504451,1.24831668964591e-05
927140,8.98876925227546e-06
92165,1.01562502326347e-05
788649,1.07517085662992e-05
813357,7.84495713565575e-06
198348,8.61485581527775e-06
171187,1.4957578454293e-05
237178,6.95092380558512e-06
484415,9.27737473241081e-06
627285,7.85464223220164e-06
29801,1.47426124633772e-05
408014,7.88550093247847e-06
388476,8.14822470287412e-06
158730,9.41595971412467e-06
638022,9.24376575676402e-06
814929,1.00748656738134e-05
736009,8.98876925227546e-06
747379,1.00748656738134e-05
21273,1.6378688716875e-05
790694,1.08540219517287e-05
369089,9.41561749330296e-06
861707,1.27381635108564e-05
141228,1.63724624928446e-05
810106,9.79153635041501e-06
661329,1.33331555632741e-05
452223,1.41123118411894e-05
139916,2.57495625483943e-05
150607,1.01562502326347e-05
297147,7.40648639998448e-06
676719,1.24831668964591e-05
704266,1.24831668964591e-05
968091,9.63098294035683e-06
687567,1.03101012038041e-05
739414,1.05943034485546e-05
660363,1.04998603871967e-05
158991,1.44349929162938e-05
988305,1.21998376448337e-05
51286,6.77628038566214e-05
161569,7.87228148403778e-06
203922,1.02708354111384e-05
729727,1.11137409826452e-05
279425,1.33331555632741e-05
615062,1.24831668964591e-05
449406,9.83875772277184e-06
854507,7.87598195268975e-06
890834,8.98876925227546e-06
857101,8.26863975682911e-06
103674,1.67083192399995e-05
150760,1.61917068010872e-05
29868,1.96395363191924e-05
801967,8.99889880576476e-06
101874,1.88752067092954e-05
712775,1.08540219517287e-05
384133,1.55997921136652e-05
