202094,2,2
750217,1,1
711491,1,1
472574,1,1
218132,1,1
75325,1,1
680721,2,2
761426,1,1
181095,1,1
183983,1,1
261517,2,2
573432,2,2
666408,1,1
536508,1,1
868140,2,2
202695,1,1
466377,1,1
938077,2,2
603429,2,2
517996,1,1
936785,1,1
657125,1,1
39688,1,1
581928,1,1
621800,1,1
924731,1,1
754823,1,1
170590,1,1
1068604,2,2
563014,1,1
504451,1,1
927140,1,1
92165,1,1
788649,1,1
813357,1,1
198348,1,1
171187,2,2
237178,1,1
484415,1,1
627285,1,1
29801,2,2
408014,1,1
388476,1,1
158730,1,1
814929,1,1
638022,1,1
736009,1,1
747379,1,1
21273,2,2
790694,1,1
369089,1,1
861707,2,2
141228,3,3
810106,1,1
661329,1,1
452223,2,2
139916,5,5
676719,1,1
704266,1,1
150607,1,1
297147,1,1
968091,1,1
739414,1,1
687567,2,2
660363,1,1
158991,2,2
988305,1,1
51286,19,19
161569,1,1
203922,1,1
729727,1,1
279425,1,1
615062,1,1
449406,1,1
890834,1,1
854507,1,1
857101,1,1
103674,4,4
150760,2,2
29868,4,4
801967,1,1
101874,4,4
384133,2,2
712775,1,1
150545,8,8
493650,1,1
101095,1,1
717307,1,1
89132,1,1
1076773,1,1
1092111,1,1
533249,1,1
320292,1,1
816903,1,1
450129,1,1
903652,1,1
642938,3,3
635688,1,1
34937,3,3
508734,1,1
743736,1,1
681155,1,1
778215,3,3
44405,1,1
219475,2,2
222075,1,1
18539,2,2
1092688,1,1
972285,1,1
168925,1,1
194599,1,1
11200,4,4
244923,1,1
492474,1,1
208023,1,1
1047131,1,1
328944,1,1
835036,1,1
852362,1,1
578583,1,1
812561,1,1
328038,1,1
466634,1,1
98466,4,4
576936,2,2
667471,1,1
450017,1,1
160838,1,1
14258,4,4
982300,1,1
845227,2,2
143788,2,2
155343,19,19
355958,2,2
152074,2,2
489098,1,1
756908,1,1
399586,1,1
157942,1,1
700601,1,1
142504,1,1
1011923,1,1
540731,1,1
125781,34,34
469284,1,1
2925,30,30
318879,2,2
157759,3,3
701201,1,1
390347,1,1
108538,1,1
657842,1,1
653838,2,2
365350,1,1
233802,1,1
343099,4,4
694848,1,1
788385,2,2
468007,1,1
172538,3,3
430791,2,2
606751,1,1
631580,1,1
296270,2,2
729728,1,1
613358,1,1
788409,1,1
243627,3,3
841463,1,1
103573,1,1
790714,1,1
162161,1,1
64356,2,2
755509,1,1
973978,1,1
324395,1,1
748213,2,2
909721,1,1
483331,1,1
642346,2,2
267916,2,2
104378,3,3
828668,2,2
765060,1,1
548975,4,4
728514,1,1
170554,1,1
320563,4,4
228446,1,1
108091,2,2
152126,4,4
812889,1,1
658233,1,1
1110796,1,1
700046,2,2
373073,1,1
355161,1,1
752176,1,1
440483,2,2
400886,1,1
858015,1,1
724205,1,1
125913,2,2
1066766,1,1
917955,2,2
529364,1,1
55522,14,14
154919,3,3
487755,1,1
188304,1,1
804597,1,1
558661,2,2
237800,3,3
281333,2,2
816113,1,1
911126,1,1
135098,2,2
100980,6,6
520182,1,1
801939,1,1
837121,1,1
1118665,1,1
245887,2,2
70925,1,1
743250,1,1
1118704,1,1
1082259,1,1
759157,1,1
1088401,1,1
70301,1,1
234905,1,1
650087,1,1
1019579,1,1
40020,1,1
716563,2,2
208666,1,1
224907,1,1
1063487,2,2
88686,3,3
45226,2,2
345441,1,1
214750,4,4
291712,1,1
296959,5,5
370210,1,1
590711,1,1
202522,1,1
821355,1,1
1129046,1,1
391348,2,2
733660,2,2
863081,1,1
551789,1,1
240473,1,1
124740,2,2
466015,1,1
137019,4,4
1004929,1,1
1048775,1,1
215424,1,1
33523,5,5
342077,4,4
10701,15,15
183592,1,1
394760,1,1
730774,1,1
334781,4,4
34206,2,2
417828,1,1
528008,2,2
1043163,1,1
543864,3,3
653186,2,2
951858,1,1
1056355,1,1
57128,2,2
187260,1,1
588102,1,1
1053576,3,3
828639,1,1
1078991,1,1
384251,1,1
1115736,1,1
103669,2,2
201927,1,1
1104712,2,2
504688,1,1
650094,1,1
996076,1,1
1113588,2,2
700382,1,1
99579,2,2
29581,1,1
354582,4,4
854239,1,1
603658,1,1
1027461,1,1
306287,1,1
748449,1,1
286384,2,2
220598,1,1
632294,1,1
876914,1,1
892200,1,1
346024,2,2
497857,1,1
129316,3,3
436401,9,9
954079,1,1
90884,1,1
38150,2,2
637705,1,1
549742,1,1
851281,1,1
241866,3,3
1091332,1,1
905494,1,1
160173,8,8
985269,1,1
719819,1,1
172576,2,2
855387,2,2
970759,2,2
510608,3,3
988716,1,1
43008,3,3
151902,2,2
400838,1,1
739507,3,3
197142,1,1
252288,2,2
34942,2,2
516468,1,1
140546,1,1
844161,1,1
162961,4,4
96052,5,5
20970,1,1
270499,1,1
898057,1,1
438676,1,1
29941,1,1
114196,1,1
576970,1,1
862495,1,1
875863,2,2
323767,1,1
849947,1,1
192488,2,2
702675,1,1
104366,1,1
510392,2,2
1057172,1,1
165213,1,1
12182,1,1
1040132,2,2
445751,1,1
1030991,1,1
442231,1,1
1111398,1,1
479506,1,1
817943,1,1
634645,1,1
849914,1,1
618384,1,1
230701,1,1
635428,1,1
37215,1,1
359803,1,1
36984,2,2
955296,1,1
443234,2,2
369744,2,2
588861,1,1
841493,2,2
769657,1,1
426599,1,1
370326,1,1
53155,1,1
402381,6,6
15266,1,1
35021,3,3
180802,2,2
195493,3,3
850516,1,1
604014,1,1
140295,2,2
383943,2,2
1097575,1,1
247800,5,5
615789,1,1
42387,1,1
290565,2,2
730181,1,1
583109,1,1
516291,1,1
886274,1,1
136462,1,1
249740,2,2
202080,1,1
380848,1,1
145500,2,2
526585,1,1
1069441,1,1
783761,1,1
269635,2,2
822816,1,1
129575,7,7
1013885,1,1
277400,1,1
286568,1,1
104658,1,1
6069,1,1
104019,2,2
217873,1,1
330952,1,1
726156,1,1
1112642,1,1
460495,1,1
496360,1,1
403798,1,1
209483,1,1
740746,1,1
334292,1,1
961917,1,1
156496,1,1
325623,1,1
770346,1,1
831906,1,1
401767,1,1
376194,1,1
812433,1,1
159295,15,15
492532,1,1
781835,1,1
350411,1,1
600045,1,1
885668,1,1
63825,1,1
518490,1,1
526197,1,1
348049,1,1
34082,1,1
1016362,1,1
576901,1,1
345278,1,1
189874,1,1
720210,1,1
101953,2,2
569846,1,1
126041,1,1
255603,1,1
307379,1,1
555569,1,1
314218,4,4
648927,2,2
450593,1,1
317941,1,1
52716,23,23
723178,1,1
546752,2,2
1076357,1,1
230434,1,1
79019,2,2
462126,1,1
175844,1,1
547369,3,3
1070912,1,1
423144,2,2
1103056,1,1
734409,1,1
176109,5,5
867431,2,2
257722,2,2
381093,2,2
579558,2,2
1021958,1,1
141291,1,1
469462,1,1
862854,2,2
473473,1,1
964297,1,1
1128920,1,1
703738,2,2
130922,1,1
48746,1,1
358572,1,1
85831,1,1
254874,1,1
883114,2,2
50786,1,1
563193,1,1
172621,1,1
626194,1,1
399331,3,3
53535,1,1
413186,1,1
737183,1,1
570545,1,1
139244,1,1
392184,2,2
196504,8,8
46444,2,2
1054903,1,1
760151,1,1
1009358,2,2
9397,2,2
245430,1,1
303964,1,1
650098,1,1
444301,1,1
891957,1,1
772620,1,1
103998,1,1
550452,1,1
382578,3,3
332155,1,1
500045,1,1
893638,1,1
1107085,1,1
308208,6,6
281914,2,2
545043,2,2
161275,13,13
925820,1,1
1049934,1,1
311629,4,4
914927,1,1
241912,1,1
265168,2,2
267653,2,2
470300,1,1
305955,1,1
650621,2,2
731544,1,1
287612,1,1
715297,1,1
741509,1,1
469426,1,1
497829,3,3
158008,2,2
102726,4,4
63184,1,1
336634,1,1
487843,4,4
334077,1,1
450589,1,1
182170,1,1
939005,1,1
732212,1,1
683379,1,1
57624,2,2
6174,1,1
262537,3,3
789574,2,2
513841,1,1
37811,1,1
349039,2,2
136430,2,2
201713,1,1
100743,4,4
250433,1,1
170617,1,1
342963,2,2
294155,1,1
245084,1,1
626260,3,3
672678,1,1
542779,2,2
612397,1,1
245506,1,1
924328,1,1
676751,2,2
139080,2,2
1116253,6,6
233915,8,8
79077,1,1
672975,1,1
35839,4,4
144081,1,1
825925,1,1
161317,3,3
466630,1,1
311456,1,1
290215,4,4
741629,3,3
802028,1,1
54426,2,2
930963,1,1
335477,2,2
628079,1,1
504213,1,1
199821,3,3
435475,1,1
883674,2,2
582857,1,1
514231,1,1
144592,1,1
737189,3,3
541914,1,1
150475,5,5
990675,1,1
310960,1,1
527179,1,1
980829,1,1
273566,1,1
70288,3,3
853144,1,1
75745,2,2
379404,1,1
703592,1,1
736718,1,1
736180,5,5
1094929,1,1
966448,1,1
741950,1,1
150582,2,2
608953,1,1
526525,1,1
120799,1,1
236173,4,4
255456,1,1
156209,2,2
656799,1,1
549744,2,2
244625,2,2
41330,1,1
156372,3,3
454330,1,1
1042889,1,1
814054,2,2
312550,1,1
1077109,1,1
737177,1,1
642218,1,1
6729,2,2
10394,1,1
949572,1,1
978845,1,1
726462,2,2
584952,2,2
649305,2,2
701200,1,1
331003,1,1
101501,1,1
95250,2,2
836388,1,1
215008,1,1
328901,2,2
636219,1,1
1007010,1,1
56479,2,2
790611,1,1
514879,1,1
439754,4,4
283986,10,10
716902,1,1
973515,1,1
478403,1,1
98319,1,1
1922,2,2
970858,1,1
530839,3,3
29409,1,1
548710,1,1
613361,1,1
304834,1,1
980681,1,1
213707,1,1
193776,3,3
268521,4,4
358334,1,1
244598,1,1
427850,2,2
1052455,1,1
1063177,1,1
150584,2,2
289859,1,1
100325,2,2
403842,1,1
282840,1,1
245278,1,1
472507,1,1
434351,1,1
728894,1,1
69915,1,1
120508,2,2
244070,1,1
293951,1,1
341181,2,2
304903,1,1
306649,1,1
730108,1,1
165781,1,1
738315,2,2
312906,1,1
115493,1,1
130122,2,2
605349,4,4
299180,2,2
1006711,1,1
181074,1,1
800408,1,1
730402,1,1
31812,1,1
910430,1,1
814124,2,2
34580,6,6
512096,2,2
695685,2,2
98725,3,3
140728,4,4
431331,1,1
526989,2,2
913559,7,7
234147,3,3
100275,25,25
1025973,1,1
866525,1,1
115722,1,1
722315,1,1
1016063,1,1
373428,1,1
638991,2,2
32986,1,1
13122,3,3
370002,1,1
435319,3,3
651706,1,1
501994,1,1
101526,2,2
187957,2,2
154381,1,1
335580,2,2
1055109,1,1
741483,1,1
427895,2,2
219321,2,2
718547,1,1
387503,1,1
534603,1,1
481330,2,2
76720,1,1
1082765,1,1
37344,2,2
896946,1,1
235824,1,1
331808,7,7
262198,2,2
310953,1,1
432549,1,1
602987,1,1
12660,1,1
184955,10,10
341930,3,3
654838,1,1
180249,2,2
568597,1,1
600343,2,2
277182,1,1
140119,3,3
751722,1,1
392196,2,2
35525,1,1
444999,1,1
