21370,1,1
63179,7,7
70276,2,2
122140,3,3
73754,7,7
103179,47,47
45555,3,3
111732,7,7
12267,8,8
70484,8,8
599,23,23
129360,7,7
113663,132,132
111584,9,9
113210,84,84
13773,41,41
85848,6,6
50289,7,7
19491,57,57
116784,12,12
11257,118,118
82953,14,14
41308,50,50
65276,42,42
22378,12,12
63470,88,88
87597,4,4
62480,14,14
80630,4,4
65889,79,79
114576,56,56
124313,3,3
100452,9,9
118068,11,11
118510,18,18
91131,12,12
74173,3,3
45787,23,23
133260,8,8
29801,38,38
121655,6,6
34882,11,11
107019,4,4
9203,3,3
68381,64,64
101424,4,4
32510,4,4
50125,2,2
128093,15,15
102309,3,3
97677,3,3
45214,3,3
89732,351,351
84660,52,52
85013,3,3
84585,43,43
35159,2,2
99561,14,14
129530,40,40
30375,24,24
123701,5,5
3142,1,1
43449,48,48
37805,46,46
31870,25,25
47213,8,8
65568,5,5
42674,13,13
109679,3,3
31449,48,48
109695,32,32
127659,12,12
103674,11,11
9557,28,28
86784,23,23
63428,5,5
52480,27,27
114622,3,3
70666,7,7
18873,16,16
88657,2,2
61326,36,36
115231,37,37
101095,34,34
119436,6,6
65977,38,38
24909,3,3
58190,28,28
97966,7,7
32564,1,1
31256,4,4
1999,12,12
87422,3,3
63399,7,7
109513,11,11
11337,7,7
56612,36,36
64694,8,8
4028,17,17
123069,2,2
28393,4,4
3510,5,5
104049,3,3
43604,4,4
6598,4,4
36016,1,1
59627,3,3
11200,6,6
97541,32,32
105967,4,4
655,3,3
18399,7,7
79153,1,1
116380,105,105
34745,13,13
15977,1,1
120689,7,7
23559,33,33
63711,5,5
37142,3,3
45133,1,1
88164,9,9
95357,115,115
60010,70,70
84935,5,5
98647,20,20
111709,128,128
8305,20,20
45386,3,3
7218,4,4
83771,6,6
624,1,1
30529,1,1
91928,2,2
37052,4,4
69903,8,8
23107,4,4
9452,33,33
33909,2,2
8751,10,10
21382,32,32
112833,28,28
2925,2,2
26873,7,7
26172,12,12
43279,1,1
71224,2,2
59755,2,2
80398,2,2
58366,7,7
99476,3,3
20800,4,4
32840,73,73
90462,51,51
76970,40,40
4787,12,12
85958,5,5
45271,5,5
15,1,1
127743,37,37
21883,4,4
9678,6,6
22462,67,67
68674,2,2
39913,3,3
84975,56,56
99260,3,3
93855,16,16
99023,120,120
109678,22,22
2211,3,3
75067,2,2
117378,9,9
63141,1,1
16920,65,65
25063,2,2
104877,39,39
80528,3,3
65255,1,1
69527,8,8
30199,3,3
83570,13,13
91858,18,18
74203,4,4
101168,2,2
131211,3,3
81909,3,3
15973,99,99
60810,2,2
66728,36,36
97020,26,26
125913,10,10
65795,5,5
56849,36,36
18855,79,79
47448,1,1
124118,20,20
25169,3,3
47005,15,15
112486,46,46
59186,1,1
115740,3,3
94408,20,20
6058,90,90
83058,19,19
82498,75,75
86609,7,7
75548,3,3
91646,11,11
63840,7,7
65449,70,70
32416,8,8
80187,19,19
58390,6,6
59292,120,120
81001,45,45
39062,41,41
52028,125,125
89020,8,8
57560,51,51
31565,6,6
42324,9,9
115337,31,31
70456,23,23
40246,2,2
80498,1,1
20656,2,2
87949,3,3
81456,2,2
85176,253,253
85978,4,4
20912,42,42
69318,48,48
34206,3,3
88015,14,14
28530,1,1
62679,47,47
130154,22,22
126966,2,2
16117,3,3
34072,3,3
107636,6,6
121554,2,2
106846,6,6
67147,27,27
47330,26,26
65569,10,10
54131,91,91
69412,2,2
97631,28,28
83964,24,24
2856,23,23
88017,1,1
108733,9,9
47719,1,1
93172,35,35
106881,6,6
28237,17,17
7974,2,2
82406,44,44
108213,3,3
53483,63,63
25206,2,2
67449,86,86
84882,12,12
72637,4,4
52320,7,7
120106,9,9
110644,16,16
117441,88,88
131541,15,15
13404,23,23
2262,15,15
117289,41,41
126934,1,1
93402,5,5
109363,95,95
39955,6,6
32011,28,28
21369,6,6
61434,4,4
79961,12,12
82410,2,2
18782,1,1
33973,126,126
43008,2,2
110464,16,16
66439,3,3
73393,38,38
58389,2,2
74133,11,11
44083,1,1
15569,9,9
126469,3,3
10161,3,3
24762,3,3
84774,13,13
121965,17,17
2445,2,2
35991,94,94
131012,43,43
104430,13,13
112500,18,18
2685,2,2
110672,15,15
67064,5,5
30408,3,3
64669,15,15
8094,148,148
35292,4,4
23280,2,2
11581,3,3
77369,5,5
2857,2,2
104366,11,11
21628,7,7
77113,17,17
64945,53,53
8397,2,2
95107,29,29
25329,166,166
7950,19,19
62586,19,19
113250,23,23
85102,77,77
91868,2,2
41947,1,1
28788,2,2
55959,49,49
66557,1,1
35916,3,3
103059,4,4
97491,54,54
105110,13,13
29924,4,4
84809,5,5
50003,4,4
120336,3,3
41883,12,12
54013,4,4
75977,2,2
111937,5,5
122292,11,11
37292,14,14
114098,1,1
109025,63,63
16095,3,3
32022,2,2
5512,2,2
65938,20,20
118311,5,5
123035,2,2
60678,5,5
109585,5,5
27772,2,2
76929,43,43
85816,4,4
58985,15,15
131344,3,3
102805,68,68
78553,6,6
118516,12,12
32063,8,8
11529,17,17
108211,22,22
51145,5,5
55554,4,4
119186,13,13
105906,4,4
114715,73,73
9564,8,8
4374,27,27
59041,1,1
65937,30,30
91523,9,9
97137,1,1
93986,1,1
69202,7,7
108946,10,10
121768,3,3
120257,12,12
132801,48,48
35953,2,2
74590,36,36
13590,11,11
72173,7,7
84,5,5
116193,4,4
54183,2,2
26826,5,5
104273,5,5
30828,93,93
79238,35,35
92826,10,10
74810,43,43
20181,12,12
56174,18,18
72116,47,47
4343,37,37
37910,13,13
57218,2,2
35318,7,7
90213,30,30
49799,35,35
73618,4,4
90822,48,48
87083,16,16
94840,5,5
24932,30,30
17205,23,23
65986,5,5
38564,19,19
101953,26,26
118947,1,1
58666,20,20
45200,31,31
112509,2,2
108153,5,5
102722,2,2
109999,2,2
54591,48,48
43765,65,65
4540,5,5
680,17,17
107988,14,14
16915,12,12
122572,2,2
41884,2,2
32372,2,2
24610,3,3
90506,49,49
68246,12,12
118184,52,52
8744,19,19
19880,28,28
64944,6,6
51507,3,3
11006,35,35
86233,68,68
17377,132,132
71566,10,10
3649,12,12
36027,28,28
40607,54,54
97658,4,4
105349,38,38
131126,6,6
114626,3,3
130922,1,1
128155,6,6
54198,7,7
30049,31,31
23749,32,32
72772,30,30
124358,43,43
132525,59,59
120095,17,17
131978,3,3
70393,26,26
56038,5,5
102880,2,2
80579,18,18
98432,8,8
90152,5,5
20867,13,13
85561,1,1
29315,5,5
53054,81,81
59551,3,3
103749,30,30
12860,42,42
30441,47,47
131980,14,14
33367,24,24
34454,155,155
125045,25,25
114539,51,51
63022,6,6
39144,7,7
80577,3,3
101236,22,22
75134,10,10
5052,23,23
17287,26,26
41080,5,5
48643,2,2
29096,7,7
99472,11,11
27400,35,35
29228,13,13
42259,41,41
1218,3,3
101326,5,5
746,6,6
118520,7,7
59822,4,4
101388,8,8
1444,19,19
89882,6,6
36314,8,8
8546,29,29
128262,59,59
131843,23,23
78689,32,32
57624,32,32
109104,2,2
51701,55,55
27304,1,1
100077,105,105
118306,12,12
37811,4,4
41191,3,3
118346,8,8
108287,19,19
48301,7,7
120865,10,10
8844,7,7
80740,12,12
1436,26,26
94921,5,5
119453,1,1
40767,5,5
11916,52,52
55886,74,74
65337,214,214
47371,11,11
115140,15,15
125944,2,2
99193,52,52
33927,21,21
14106,30,30
100272,4,4
28018,30,30
65517,22,22
9414,6,6
79077,8,8
13181,16,16
47405,14,14
92817,12,12
60077,23,23
420,34,34
28235,7,7
132693,4,4
25588,113,113
39443,8,8
29282,61,61
93033,3,3
117308,1,1
12758,4,4
20469,10,10
105471,13,13
92927,43,43
22670,48,48
82708,6,6
32080,4,4
58382,3,3
45584,7,7
22036,13,13
59345,9,9
28971,1,1
109770,37,37
7212,34,34
108487,1,1
86824,32,32
61431,4,4
67552,7,7
29840,3,3
20902,2,2
120799,1,1
34608,336,336
56944,48,48
41367,6,6
122134,8,8
77978,4,4
5900,1,1
69680,3,3
112383,31,31
6336,3,3
71075,3,3
81619,5,5
12069,6,6
43411,3,3
38112,4,4
49675,4,4
69028,27,27
59151,73,73
6729,90,90
36149,2,2
12089,4,4
22055,10,10
57681,10,10
40341,2,2
51496,18,18
107542,11,11
132447,2,2
62098,18,18
19417,7,7
57035,23,23
25522,9,9
130684,3,3
5905,4,4
18455,3,3
87353,31,31
115742,7,7
112297,8,8
116579,49,49
110211,23,23
74654,4,4
66515,4,4
99230,7,7
12073,3,3
103519,16,16
25539,3,3
17001,7,7
100439,83,83
14359,35,35
12218,19,19
87485,66,66
34916,10,10
110523,4,4
88932,7,7
80281,45,45
98319,3,3
45439,7,7
24829,23,23
109791,5,5
106000,5,5
37798,4,4
103115,95,95
124399,6,6
117172,3,3
75131,16,16
83860,31,31
38542,6,6
75380,8,8
92028,9,9
51660,3,3
131324,6,6
20553,12,12
80823,5,5
59596,2,2
11914,3,3
43743,8,8
60760,94,94
54360,22,22
129204,10,10
108270,8,8
118643,8,8
58490,4,4
42744,33,33
67137,3,3
124653,23,23
110296,2,2
45221,21,21
82540,2,2
91616,7,7
17045,31,31
106935,2,2
52968,3,3
120508,1,1
99031,5,5
108992,1,1
102423,3,3
42223,10,10
38716,5,5
130356,1,1
126293,1,1
34111,3,3
89171,9,9
35812,9,9
12681,3,3
2240,7,7
12606,32,32
123477,28,28
47403,8,8
57001,1,1
98725,28,28
45823,47,47
131650,3,3
79814,3,3
97482,2,2
35073,6,6
80276,109,109
93558,11,11
16527,9,9
91012,2,2
20788,6,6
24128,57,57
54174,1,1
6350,4,4
123715,5,5
124687,3,3
59097,39,39
53423,1,1
101228,2,2
39437,2,2
4995,23,23
1451,5,5
7896,47,47
6936,2,2
83812,4,4
116007,6,6
85832,1,1
116514,61,61
74291,2,2
62225,9,9
1518,11,11
62842,30,30
86411,63,63
95879,2,2
112937,17,17
58385,7,7
126251,28,28
112125,50,50
80218,41,41
106851,6,6
58435,17,17
35290,427,427
42492,32,32
85296,47,47
82748,2,2
21054,58,58
58246,7,7
3503,8,8
87375,14,14
98463,8,8
31796,35,35
74830,2,2
85952,40,40
88122,20,20
71244,9,9
26909,12,12
48257,4,4
102194,13,13
66685,15,15
132248,2,2
34226,7,7
108818,95,95
59040,45,45
62296,8,8
507,4,4
129948,4,4
23307,12,12
46558,15,15
47488,16,16
7072,116,116
9411,36,36
95045,19,19
13246,56,56
36567,11,11
49934,91,91
7784,1,1
131329,17,17
74084,52,52
27170,51,51
9506,17,17
123433,4,4
73499,8,8
82777,3,3
70487,4,4
25544,1,1
61505,21,21
6977,17,17
125090,2,2
17501,1,1
66233,3,3
28890,9,9
27365,2,2
44123,61,61
17970,2,2
19413,3,3
120290,34,34
46013,15,15
22555,48,48
98712,13,13
121444,95,95
85508,1,1
26236,18,18
102317,22,22
61494,3,3
53376,1,1
115684,44,44
26148,2,2
85420,41,41
51229,40,40
121026,110,110
70972,11,11
86126,10,10
109270,3,3
64793,20,20
123968,34,34
81964,9,9
117849,34,34
80562,3,3
10114,4,4
55515,9,9
55098,4,4
78443,11,11
5444,32,32
47463,69,69
421,2,2
37907,124,124
82157,9,9
59032,4,4
121039,15,15
54101,1,1
103937,8,8
53838,7,7
33364,48,48
87728,6,6
108762,11,11
35655,53,53
56173,52,52
124432,3,3
40745,31,31
103218,2,2
89737,6,6
75231,2,2
111935,2,2
69052,2,2
48471,29,29
112850,1,1
114118,4,4
100778,16,16
29194,12,12
123880,23,23
29909,30,30
28625,1,1
58243,84,84
116231,1,1
64136,4,4
98315,62,62
12079,10,10
56879,11,11
8053,99,99
51704,41,41
16305,5,5
122169,6,6
116545,50,50
73767,2,2
82340,80,80
81489,17,17
65264,8,8
61308,37,37
104109,3,3
41997,2,2
27634,4,4
61750,8,8
120149,60,60
69719,3,3
103034,12,12
124233,18,18
119969,20,20
9428,27,27
24456,2,2
62605,38,38
29984,5,5
132728,4,4
62639,1,1
35295,4,4
73350,3,3
122387,1,1
14233,7,7
106228,2,2
40748,2,2
19363,19,19
36257,105,105
109687,1,1
56170,1,1
107005,1,1
37858,82,82
104879,23,23
123413,40,40
127591,57,57
43725,56,56
82144,11,11
94143,2,2
98156,2,2
123100,4,4
108294,3,3
101374,10,10
20890,44,44
92043,63,63
4068,2,2
123838,21,21
94926,12,12
45320,6,6
37747,8,8
47872,23,23
21385,2,2
102818,10,10
107608,29,29
71712,3,3
131330,2,2
104400,8,8
69040,4,4
124277,15,15
65597,3,3
32267,82,82
68445,5,5
18876,34,34
97404,3,3
56914,2,2
59195,50,50
26153,4,4
106339,4,4
96819,2,2
23898,10,10
33362,45,45
88047,3,3
18508,2,2
2160,13,13
30700,40,40
132723,38,38
6060,4,4
41170,2,2
48660,1,1
2797,11,11
18445,3,3
42709,10,10
89848,47,47
90260,13,13
27970,25,25
72425,5,5
76892,9,9
105142,39,39
110519,27,27
29934,10,10
40684,2,2
55195,17,17
13353,56,56
119697,80,80
3816,9,9
132726,8,8
114018,2,2
109604,5,5
94743,20,20
114813,2,2
39451,6,6
103049,3,3
127740,6,6
40440,29,29
