202094,48,48
119488,6,6
121499,2,2
245920,6,6
322256,2,2
190267,2,2
252897,8,8
292856,2,2
329729,4,4
245550,4,4
299079,2,2
126567,2,2
28365,10,10
361210,2,2
125782,2,2
387432,2,2
202695,2,2
391615,2,2
229658,8,8
115178,2,2
405843,2,2
41921,2,2
186720,4,4
191259,6,6
353956,4,4
196320,4,4
234614,4,4
306175,4,4
157075,4,4
151856,10,10
54793,6,6
336687,4,4
10876,36,36
246251,6,6
313342,2,2
369773,8,8
151605,4,4
38223,2,2
54731,12,12
222131,4,4
198348,4,4
171187,2,2
204270,8,8
239217,2,2
305979,2,2
16278,6,6
120113,4,4
421663,4,4
73023,2,2
116755,2,2
388476,2,2
377870,2,2
309080,2,2
85392,4,4
239612,2,2
139826,6,6
24046,10,10
31276,24,24
280157,2,2
222006,6,6
16408,12,12
141228,36,36
295966,6,6
57952,2,2
177674,2,2
150607,2,2
297147,6,6
244943,2,2
295660,4,4
40253,2,2
267511,2,2
41173,2,2
222326,2,2
287524,2,2
398199,4,4
318124,10,10
200610,2,2
49056,20,20
169099,8,8
366206,4,4
96317,8,8
254399,2,2
394802,2,2
167214,2,2
18392,4,4
172457,4,4
120234,10,10
201845,2,2
300968,8,8
85576,10,10
243138,2,2
272119,2,2
117187,14,14
201911,2,2
84802,4,4
205503,2,2
34937,16,16
330933,4,4
46944,8,8
327333,8,8
221463,2,2
290182,6,6
204451,2,2
74579,16,16
245204,10,10
391795,2,2
299649,2,2
55365,2,2
286522,2,2
227683,2,2
55562,4,4
59627,2,2
94114,10,10
282021,2,2
30458,2,2
89720,4,4
133683,2,2
349823,2,2
149558,2,2
169434,28,28
68064,2,2
24838,4,4
139538,2,2
147902,2,2
116380,6,6
129959,4,4
48913,4,4
132496,2,2
337901,4,4
13206,2,2
66517,6,6
322730,8,8
198794,2,2
180926,6,6
63107,22,22
157261,6,6
21510,4,4
143788,2,2
147769,12,12
204460,10,10
40971,32,32
367051,2,2
380076,4,4
194096,8,8
114300,20,20
206063,2,2
213359,6,6
125781,2,2
181624,2,2
18659,2,2
303682,4,4
112833,12,12
332466,4,4
384080,4,4
368583,4,4
49995,28,28
71224,4,4
150895,4,4
371210,2,2
69559,24,24
412772,2,2
132449,2,2
233802,2,2
365350,18,18
272724,4,4
122473,2,2
124139,2,2
353637,2,2
83426,2,2
271057,4,4
352375,2,2
14325,2,2
180170,4,4
261847,4,4
24891,2,2
45271,2,2
48867,12,12
31281,14,14
387150,4,4
417708,2,2
206282,2,2
64356,2,2
412983,2,2
190586,4,4
231499,4,4
75202,8,8
104129,8,8
290045,2,2
374330,4,4
40580,4,4
131716,2,2
228950,8,8
357774,2,2
170554,4,4
184495,4,4
194811,4,4
335773,2,2
121670,4,4
290792,2,2
101168,2,2
425420,6,6
12570,2,2
360101,6,6
268499,6,6
288700,2,2
17917,30,30
200341,2,2
206742,2,2
27981,6,6
234555,14,14
290348,12,12
325535,6,6
127248,6,6
336783,2,2
49178,12,12
145397,6,6
212591,2,2
104810,8,8
170273,4,4
148183,2,2
239846,8,8
5803,2,2
188304,4,4
410325,4,4
189752,2,2
206756,2,2
345380,4,4
83254,2,2
112341,4,4
261763,14,14
117126,4,4
6058,2,2
259441,2,2
35045,10,10
283828,6,6
15004,16,16
129115,8,8
143839,2,2
363936,2,2
40020,10,10
162244,10,10
6899,8,8
388142,6,6
76299,2,2
186652,4,4
128325,2,2
258060,2,2
343108,2,2
104925,2,2
296959,2,2
31978,4,4
211658,2,2
240503,6,6
250672,4,4
330708,4,4
14728,8,8
58003,10,10
313887,2,2
14134,6,6
149289,6,6
260339,8,8
10701,6,6
379048,6,6
279891,2,2
419107,2,2
417828,2,2
247938,4,4
102450,8,8
210711,12,12
60632,28,28
421498,2,2
274756,2,2
286174,6,6
353640,2,2
286352,12,12
252905,2,2
163324,8,8
267846,2,2
187748,2,2
398354,2,2
374308,2,2
167060,2,2
69412,2,2
180566,2,2
181205,2,2
85930,2,2
410850,8,8
18440,8,8
360866,2,2
18903,4,4
99579,2,2
413845,2,2
137861,2,2
78315,4,4
217620,2,2
220598,6,6
103268,2,2
328461,2,2
408664,4,4
181315,2,2
212621,6,6
60505,4,4
420438,32,32
117289,6,6
311466,2,2
39955,12,12
362266,2,2
275096,2,2
8216,6,6
127808,16,16
213117,4,4
341648,6,6
33973,8,8
162279,16,16
269236,4,4
349335,14,14
55241,4,4
400838,4,4
34942,2,2
185236,4,4
325537,8,8
329640,2,2
7712,12,12
150252,2,2
162961,2,2
327446,2,2
230781,2,2
421707,2,2
96052,4,4
255927,2,2
5359,4,4
165128,6,6
187102,2,2
229907,2,2
65233,12,12
420823,8,8
393540,2,2
162467,2,2
52112,6,6
88303,24,24
210731,2,2
228701,4,4
12182,12,12
85929,2,2
175562,4,4
185907,2,2
238549,10,10
21312,36,36
157064,2,2
