26,41
17,116
325,1
142,1
282,2
167,1
458,1
71,4
15,152
77,1
140,1
56,3
165,1
21,56
65,2
68,1
99,1
94,1
62,3
390,1
84,2
115,1
92,1
44,8
1016,1
448,1
283,1
20,85
2997,1
31,16
12,259
177,2
5,2252
133,2
95,1
197,1
114,1
534,1
67,2
81,3
267,1
354,1
22,54
45,7
671,1
245,1
61,2
88,1
101,3
82,4
178,1
193,1
243,2
104,1
297,1
123,3
32,22
1006,1
28,28
155,2
97,1
79,3
235,1
227,1
54,3
36,21
23,45
731,1
87,1
35,14
7,1057
39,12
18,89
143,1
102,1
72,2
46,7
73,1
1500,1
91,1
96,2
19,59
398,1
69,2
203,1
59,1
4,3849
3,6462
14,174
150,2
25,54
136,1
307,1
198,1
47,5
113,1
80,1
514,1
187,1
126,1
6,1523
41,8
75,4
212,1
27,35
11,362
57,4
424,1
64,5
37,19
55,3
38,15
48,3
117,1
58,5
1,36806
49,7
60,4
1326,1
798,1
9,510
218,1
93,3
33,14
10,421
98,2
145,1
690,1
112,2
52,4
85,1
24,35
8,740
30,18
122,2
76,2
29,21
53,7
86,3
43,12
63,3
120,1
379,1
238,2
66,2
34,18
2,18925
40,10
182,1
13,227
107,1
78,2
100,1
158,1
244,1
959,1
51,2
42,7
90,1
16,131
70,4
